time,open,high,low,close,Senkou A,Senkou B,Buy,Sell,Volume,Volume MA
2022-03-02T11:20:00Z,44157.07,44173.95,44017.43,44131,44021.9725,44127.29,0,1,3.84570839,4.520703679
2022-03-02T11:25:00Z,44152.98,44182.85,44130.31,44171.69,44038.475,44127.29,0,0,0.77055717,4.115382432
2022-03-02T11:30:00Z,44147.14,44179.09,44082.16,44099.03,44024.8425,44127.29,0,0,3.2182305,4.192808036
2022-03-02T11:35:00Z,44105.63,44159.07,44092.47,44092.47,44019.8975,44127.29,0,0,2.82555179,4.286796479
2022-03-02T11:40:00Z,44111.7,44241,44082.71,44241,44008.94,44127.29,1,0,0.80709121,4.206711857
2022-03-02T11:45:00Z,44212.41,44228.9,44185.17,44185.7,44008.94,44127.29,0,0,2.05904279,4.066928114
2022-03-02T11:50:00Z,44200.58,44200.58,44134.35,44134.35,44005.4425,44116.43,0,1,0.33709111,3.505767506
2022-03-02T11:55:00Z,44116.53,44159.4,44092.41,44159.4,44005.4425,44116.43,0,0,0.45044466,2.711737345
2022-03-02T12:00:00Z,44135.74,44199.97,44118.41,44199.97,43995.485,44116.43,1,0,2.66192911,2.775061948
2022-03-02T12:05:00Z,44190.97,44241.55,44165.99,44200.41,43995.485,44102.57,0,0,5.2160621,2.872233744
2022-03-02T12:10:00Z,44168.48,44249.31,44168.48,44249.31,43995.485,44056.63,0,0,2.1370862,2.81903422
2022-03-02T12:15:00Z,44231.96,44384.8,44090.07,44090.07,43995.485,44044.18,0,1,3.20204721,2.735828934
2022-03-02T12:20:00Z,44102.57,44114.75,43922.5,44008.11,44022.6875,44044.18,0,0,16.30762626,3.102612929
2022-03-02T12:25:00Z,44053.5,44088.07,43919.73,43976.33,44024.685,44044.18,0,0,6.75080375,3.29088961
2022-03-02T12:30:00Z,43946.61,43946.61,43801,43877.99,44024.685,44044.18,0,0,9.85589125,3.76241481
2022-03-02T12:35:00Z,43866.76,43992.56,43848.01,43992.56,44024.685,44044.18,0,0,2.88847789,3.885533911
2022-03-02T12:40:00Z,43968.66,44028.65,43953.86,43958.93,44024.685,44044.18,0,0,1.22219505,3.768429406
2022-03-02T12:45:00Z,43935.81,44058.03,43875.98,44018.15,44027.15,44044.18,0,0,3.81041547,3.844493257
2022-03-02T12:50:00Z,44058.52,44136.98,44034.49,44034.49,44036.8075,44042.905,0,0,1.50475808,3.757922744
2022-03-02T12:55:00Z,44034.49,44058.66,43962.28,44033.85,44041.4775,44042.905,0,0,0.7017559,3.528638294
2022-03-02T13:00:00Z,44029.15,44052.11,43861.6,43999.13,44065.2475,44042.905,0,0,25.66962905,4.619834327
2022-03-02T13:05:00Z,43982.19,44046.19,43885.61,43922.2,44105.2425,44042.905,0,0,8.86006608,5.024309773
2022-03-02T13:10:00Z,43934.04,44000,43843.86,43880.99,44105.2425,44042.905,0,0,35.2322953,6.625013013
2022-03-02T13:15:00Z,43866.41,43885.89,43553.37,43619.57,44105.2425,44042.905,0,0,32.19966909,8.093718878
2022-03-02T13:20:00Z,43637.03,43720.68,43600,43690.91,44123.88,44042.905,0,0,2.79861338,8.193294986
2022-03-02T13:25:00Z,43672.94,43744.22,43604.09,43732.97,44148.96,44042.905,0,0,2.77600809,8.229143251
2022-03-02T13:30:00Z,43722.52,43829.79,43501,43569.04,44149.7925,44042.905,0,0,10.47954105,8.736265748
2022-03-02T13:35:00Z,43588.66,43588.66,43477.62,43515.59,44150.3825,44032.85,0,0,2.80236705,8.853861868
2022-03-02T13:40:00Z,43523.68,43524.1,43350,43404.25,44150.3825,44032.85,0,0,23.84473753,9.913002289
2022-03-02T13:45:00Z,43418.08,43560.96,43382.18,43533.22,44150.3825,44032.85,0,0,11.93636972,10.24901767
2022-03-02T13:50:00Z,43546.22,43569.33,43487.63,43487.63,44140.23,44032.85,0,0,3.28412333,10.30636953
2022-03-02T13:55:00Z,43541.64,43595.13,43440.06,43564.73,44113.9225,44032.85,0,0,4.42458385,10.36749636
2022-03-02T14:00:00Z,43536.14,43683.16,43530.32,43656.85,44120.88,44032.85,1,0,2.74182061,9.689206076
2022-03-02T14:05:00Z,43656.85,43706.99,43605.31,43612.91,44120.88,44032.85,0,0,6.18223435,9.660777606
2022-03-02T14:10:00Z,43612.91,43681.48,43612.91,43679.1,44120.88,44032.85,0,0,0.36573484,9.186269785
2022-03-02T14:15:00Z,43700.24,43806.57,43655.75,43773.81,44120.88,44032.85,0,0,5.08929691,9.296310736
2022-03-02T14:20:00Z,43726.87,43762.06,43685.64,43707.27,44120.88,44032.85,0,0,0.51965656,9.261183812
2022-03-02T14:25:00Z,43746.24,43835.5,43698.08,43781.69,44123.345,44032.85,0,0,1.14332977,9.127829527
2022-03-02T14:30:00Z,43772.58,43920.41,43680.11,43818.07,44128.3125,44032.85,0,0,22.50786857,10.17798505
2022-03-02T14:35:00Z,43839,43976.64,43781.1,43976.64,44128.45,44032.85,0,0,4.52988561,10.36939154
2022-03-02T14:40:00Z,43951.37,44897.45,43926.61,44847.63,44146.5725,44032.85,0,0,125.7317029,15.37249523
2022-03-02T14:45:00Z,44833.99,44833.99,44584.26,44730.71,44182.31,44036.58,0,0,60.91233308,17.97510858
2022-03-02T14:50:00Z,44709.52,44791.85,44520.28,44678.06,44142.395,44077.07,0,0,28.12219194,17.61960341
2022-03-02T14:55:00Z,44705.01,44867.58,44623.86,44822.34,44141.7025,44081.065,0,0,10.99097281,16.55916859
2022-03-02T15:00:00Z,44858.14,45332.38,44858.14,45025.52,44092.9,44081.065,0,0,123.2870607,22.58359096
2022-03-02T15:05:00Z,45046.71,45103.96,44110.55,44352.14,44092.9,44081.065,0,1,116.8375185,28.28666648
2022-03-02T15:10:00Z,44274.55,44425.04,44040.82,44156.68,44092.9,44081.065,0,0,39.56501029,29.74093994
2022-03-02T15:15:00Z,44109.17,44281.42,44065.26,44106.87,44092.9,44081.065,0,0,7.87024078,29.99433363
2022-03-02T15:20:00Z,44109.27,44348.71,44109.27,44136.98,44092.9,44081.065,0,0,17.13796068,29.65899479
2022-03-02T15:25:00Z,44179.39,44502.09,43860,44492.86,44092.9,44081.065,1,0,42.62552314,31.19345246
2022-03-02T15:30:00Z,44451.59,44631.1,44204.95,44229.8,44092.9,44081.065,0,0,29.64147859,32.51132022
2022-03-02T15:35:00Z,44240.72,44393.34,44099.05,44309.1,44030.945,44086.805,0,1,14.91994858,33.03608846
2022-03-02T15:40:00Z,44355.93,44365.24,44200,44217.48,44030.945,44086.805,0,0,7.4509386,33.27154436
2022-03-02T15:45:00Z,44210.69,44290.12,44077.72,44264.41,43907.13,43969.085,0,0,6.94716771,33.30979103
2022-03-02T15:50:00Z,44226.37,44267.46,44096.93,44119.54,43907.13,43969.085,0,0,5.21952255,33.55248041
2022-03-02T15:55:00Z,44074.05,44209.5,44074.05,44151.87,43907.13,43969.085,0,0,15.82177221,34.08910418
2022-03-02T16:00:00Z,44083.23,44358.55,43990.63,44289.09,43880.945,43942.9,1,0,17.00989158,34.91361593
2022-03-02T16:05:00Z,44306.82,44398.55,44207.7,44350,43869.255,43931.21,0,0,4.73010076,35.09295448
2022-03-02T16:10:00Z,44340.88,44416.2,44304.33,44393.79,43785.865,43867.4,0,0,4.07822516,34.17147231
2022-03-02T16:15:00Z,44411.91,44421.92,44300,44338.04,43784.2275,43867.4,0,0,1.98757166,34.04435661
2022-03-02T16:20:00Z,44341.86,44501,44215.95,44310.02,43782.7475,43867.4,0,0,4.16675549,27.96610924
2022-03-02T16:25:00Z,44334.86,44431.85,44327.51,44335.98,43771.2,43867.4,0,0,4.86454651,25.16371991
2022-03-02T16:30:00Z,44335.83,44489.56,44335.83,44412.64,43742.6725,43867.4,0,0,13.29491094,24.42235586
2022-03-02T16:35:00Z,44420.55,44420.55,44314.22,44390.53,43728.6475,43867.4,0,0,8.43562201,24.29458832
2022-03-02T16:40:00Z,44352.28,44462.1,44302.32,44355.03,43728.6475,43867.4,0,0,34.432788,19.85187469
2022-03-02T16:45:00Z,44347.93,44398.69,44308.37,44328.63,43728.6475,43867.4,0,1,1.19305448,14.06965149
2022-03-02T16:50:00Z,44259.91,44341.83,44251.34,44281.32,43722.8425,43867.4,0,0,4.0474449,12.29377322
2022-03-02T16:55:00Z,44281.32,44307.14,44236.4,44274.81,43730.075,43867.4,0,0,21.74046723,12.98728454
2022-03-02T17:00:00Z,44278.14,44358.04,44204.95,44328.33,43759.3475,43867.4,0,0,1.08299964,12.18453649
2022-03-02T17:05:00Z,44303.91,44375.88,44248.39,44375.85,43787.875,43867.4,1,0,2.95495261,10.20100796
2022-03-02T17:10:00Z,44378.4,44442.68,44306.37,44338.57,44146.24,44123.725,0,0,1.24897538,8.7813828
2022-03-02T17:15:00Z,44350.8,44357.73,44257.99,44302.62,44168.805,44123.725,0,1,3.77526178,8.22414846
2022-03-02T17:20:00Z,44297.82,44307.12,44217.1,44221.81,44187.5525,44123.725,0,0,8.50725628,8.276964344
2022-03-02T17:25:00Z,44247.9,44255.3,44099.05,44148.2,44189.4525,44123.725,0,0,5.87718343,8.22346513
2022-03-02T17:30:00Z,44133.63,44212.35,44077.14,44212.35,44417.6275,44341.19,0,0,6.9706577,8.311021887
2022-03-02T17:35:00Z,44182.41,44201.79,44146.24,44181.89,44423.7175,44341.19,0,0,1.92978871,7.616422712
2022-03-02T17:40:00Z,44155.24,44177.94,44125,44139.28,44423.7175,44341.19,0,0,2.60934179,6.896395223
2022-03-02T17:45:00Z,44155.68,44202.68,43940.67,43986.14,44423.7175,44341.19,0,0,9.80767952,7.150274161
2022-03-02T17:50:00Z,43956.64,43970.81,43730.4,43816.98,44448.965,44341.19,0,0,26.38995171,8.265860488
2022-03-02T17:55:00Z,43767.21,43847.94,43767.21,43828.8,44468.69,44341.19,0,0,8.920561,8.612509955
2022-03-02T18:00:00Z,43824.13,43946.53,43824.13,43904.82,44468.69,44341.19,1,0,3.52974841,8.580659601
2022-03-02T18:05:00Z,43926.82,43958.13,43872.8,43930.85,44468.69,44341.19,0,0,1.15887231,8.395375891
2022-03-02T18:10:00Z,43930.38,43961.02,43887.39,43913.17,44468.69,44341.19,0,0,1.82389682,7.821825185
2022-03-02T18:15:00Z,43895.31,43931.22,43730.39,43764.36,44468.69,44341.19,0,1,4.96668085,7.648378127
2022-03-02T18:20:00Z,43789.6,43904.35,43774.33,43837.49,44411.585,44341.19,0,0,3.46034576,6.099756015
2022-03-02T18:25:00Z,43816.59,43878.43,43812.28,43825.13,44293.37,44341.19,0,0,3.73992363,6.227099473
2022-03-02T18:30:00Z,43851.94,43926.91,43851.94,43911.22,44293.37,44341.19,1,0,0.85138144,6.0672963
2022-03-02T18:35:00Z,43912.42,43912.42,43730.39,43730.39,44293.37,44341.19,0,1,4.7648568,5.218515778
2022-03-02T18:40:00Z,43725,43754.4,43625,43661.6,44301.415,44341.19,0,0,9.77205218,5.652968405
2022-03-02T18:45:00Z,43638.31,43677.35,43573.33,43600,44348.5425,44341.19,0,0,5.4956255,5.78000205
2022-03-02T18:50:00Z,43595.51,43681.52,43575.01,43633.55,44316.0175,44341.19,0,0,1.93191241,5.814148901
2022-03-02T18:55:00Z,43619.24,43659.81,43588.86,43621.93,44338.5825,44341.19,0,0,4.32339045,5.841555335
2022-03-02T19:00:00Z,43621.93,43703.46,43614.14,43702.86,44357.33,44341.19,0,0,1.91584698,5.51198487
2022-03-02T19:05:00Z,43697.12,43766.23,43677.24,43677.24,44359.23,44341.19,0,0,3.02424785,5.369338091
2022-03-02T19:10:00Z,43715.1,43746.66,43673.45,43693.23,44369.94,44341.19,0,0,2.30974839,5.136292625
2022-03-02T19:15:00Z,43673.46,43699.56,43621.45,43647.01,44376.03,44341.19,0,0,3.98588,5.23909719
2022-03-02T19:20:00Z,43648.12,43668.83,43500,43554.5,44430.2975,44341.19,0,0,7.6543368,5.49134694
2022-03-02T19:25:00Z,43554.5,43566.42,43462.52,43550.69,44432.36,44341.19,0,0,6.23314437,5.312620183
2022-03-02T19:30:00Z,43538.4,43538.4,43473.81,43519.44,44454.8575,44341.19,0,0,0.9103968,4.038642437
2022-03-02T19:35:00Z,43565.94,43745.38,43565.94,43731.67,44474.5825,44341.19,1,0,0.39166843,3.612197809
2022-03-02T19:40:00Z,43769.56,43848.5,43722.73,43770.56,44471.7225,44341.19,0,0,10.20382837,3.945901807
2022-03-02T19:45:00Z,43732.7,43793.79,43732.7,43758.18,44471.7225,44341.19,0,0,8.03730602,4.289823492
2022-03-02T19:50:00Z,43768.84,43830,43728.13,43728.13,44464.8575,44341.19,0,0,2.94794614,4.346025958
2022-03-02T19:55:00Z,43763.58,43789.29,43710.99,43729.4,44438.3825,44341.19,0,0,11.46455343,4.670919587
2022-03-02T20:00:00Z,43729.45,43827.9,43719.65,43794.79,44370.945,44341.19,0,0,3.29537163,4.662670881
2022-03-02T20:05:00Z,43770.42,43805.89,43728.11,43773.97,44252.73,44341.19,0,0,1.79933623,4.565641511
2022-03-02T20:10:00Z,43769.19,43791.37,43711.82,43731.89,44252.73,44341.19,0,0,1.2409705,4.585120964
2022-03-02T20:15:00Z,43739.77,43782.49,43722.82,43782.49,44218.6125,44341.19,0,1,0.30551472,4.36215386
2022-03-02T20:20:00Z,43764.03,43780.69,43719.57,43739.11,44133.645,44341.19,0,0,1.80186195,3.963644348
2022-03-02T20:25:00Z,43760.18,43788.49,43730.75,43788.49,44133.645,44341.19,0,0,2.42155446,3.809940796
2022-03-02T20:30:00Z,43762.92,43881.41,43750.22,43850.9,44079.8825,44341.19,0,0,1.13272056,3.769981204
2022-03-02T20:35:00Z,43839.69,43855.99,43800,43800,44067.23,44341.19,0,0,25.3621328,4.821918321
2022-03-02T20:40:00Z,43800,43834.24,43728.92,43805.74,44054.275,44341.19,0,0,7.16546453,5.084399199
2022-03-02T20:45:00Z,43834.3,43867.43,43758.13,43845.39,44043.5325,44341.19,0,0,0.66574831,4.966474222
2022-03-02T20:50:00Z,43872.36,43908.8,43824.61,43860.78,44041.115,44341.19,0,0,2.21543584,4.961758594
2022-03-02T20:55:00Z,43815.35,43863.48,43792.14,43838.88,44041.115,44341.19,0,0,1.66387669,4.845658429
2022-03-02T21:00:00Z,43833.1,43836,43778.47,43805.15,44041.115,44341.19,0,0,0.46598299,4.486240738
2022-03-02T21:05:00Z,43790.11,43816.68,43765.01,43813.38,43983.1475,44341.19,0,0,2.29368304,4.289267672
2022-03-02T21:10:00Z,43815,43815,43758.06,43778.97,43928.005,44357.28,0,0,6.92961011,4.590228337
2022-03-02T21:15:00Z,43763.51,43875.02,43763.51,43871.94,43902.17,44386.22,0,0,4.66098793,4.803694312
2022-03-02T21:20:00Z,43871.94,43893.86,43852.7,43854.09,43899.31,44386.22,1,0,1.2624125,4.356623519
2022-03-02T21:25:00Z,43854.09,43854.09,43811.6,43820.71,43899.31,44431.35,0,1,0.36956238,3.973236337
2022-03-02T21:30:00Z,43826.82,43831.2,43802.58,43831,43884.995,44452.855,0,0,0.45922814,3.848800437
2022-03-02T21:35:00Z,43834.46,43842.15,43824.4,43832.4,43883.9175,44452.855,1,0,0.25597761,3.288371646
2022-03-02T21:40:00Z,43836.1,43843.71,43826.6,43842.21,43879.0625,44452.855,0,0,0.22264442,3.134735285
2022-03-02T21:45:00Z,43827.2,43881.39,43817.5,43839.17,43879.0625,44452.855,0,0,12.31801798,3.660669373
2022-03-02T21:50:00Z,43842.5,43947.13,43842.5,43942.93,43838.775,44416.19,0,0,4.71795937,3.834518816
2022-03-02T21:55:00Z,43942.48,44115.17,43903.04,44103.07,43783.4875,44397.45,0,0,15.2013186,4.57930901
2022-03-02T22:00:00Z,44088.91,44204.94,44088.91,44167.11,43783.4875,44397.45,0,0,3.98024721,4.688228273
2022-03-02T22:05:00Z,44165.21,44380.88,44041.5,44061.66,43783.4875,44397.45,0,0,14.44956551,5.289628826
2022-03-02T22:10:00Z,44000,44071.65,44000,44009.42,43782.8175,44397.45,0,1,4.2482117,5.445403383
2022-03-02T22:15:00Z,44026.35,44046.49,43899.15,44020.71,43770.165,44397.45,0,0,0.57957803,4.206275644
2022-03-02T22:20:00Z,44033.15,44105.06,44030.4,44097.97,43757.21,44397.45,0,0,11.63439526,4.429722181
2022-03-02T22:25:00Z,44097.97,44102.04,44050.58,44065.61,43746.4725,44397.45,0,0,2.34788941,4.513829236
2022-03-02T22:30:00Z,44065.54,44137.56,43976.96,44137.56,43744.055,44283.24,0,0,10.85144639,4.945629763
2022-03-02T22:35:00Z,44153.3,44219.02,44114.05,44176.91,43744.055,44046.81,1,0,6.31299418,5.178085638
2022-03-02T22:40:00Z,44178.55,44209.5,44109.21,44209.5,43744.055,44046.81,0,0,1.49892936,5.229732956
2022-03-02T22:45:00Z,44122.74,44244.4,44116.72,44118.92,43688.91,44046.81,0,0,0.41046438,5.135572023
2022-03-02T22:50:00Z,44129.33,44149.65,44088.53,44148.19,43709.495,44046.81,0,0,0.85091178,4.831637107
2022-03-02T22:55:00Z,44107.82,44145.29,44078.63,44111.43,43745.7575,44046.81,0,0,0.91415938,4.644295679
2022-03-02T23:00:00Z,44071.53,44148.88,44038.02,44140.18,43753.985,43981.76,0,1,0.20270147,4.591310128
2022-03-02T23:05:00Z,44131.68,44186.8,44114.79,44160.77,43753.985,43981.76,0,0,0.75216022,4.61044002
2022-03-02T23:10:00Z,44114.79,44128.76,44079.63,44113.39,43746.535,43981.76,1,1,2.24218046,4.699587636
2022-03-02T23:15:00Z,44113.79,44212.41,44113.79,44120.47,43745.665,43981.76,0,0,0.84581944,4.729079727
2022-03-02T23:20:00Z,44105.27,44154.28,44099.67,44137.08,43752.5125,43981.76,0,0,0.21064495,4.728479754
2022-03-02T23:25:00Z,44134.83,44144.08,44045.22,44045.22,43752.5125,43981.76,0,0,1.58137737,4.191647723
2022-03-02T23:30:00Z,44005.14,44065.35,43926.59,44035.35,43750.8275,43981.76,0,0,1.84299443,4.047899476
2022-03-02T23:35:00Z,43997.25,44017.77,43989.14,43998.74,43749.9225,43981.76,0,0,0.65949088,3.32080809
2022-03-02T23:40:00Z,43990.94,44022.75,43927.97,43957.46,43752.26,43981.76,0,0,1.314714,3.18753143
2022-03-02T23:45:00Z,43956.62,43983.4,43884.18,43922.67,43752.26,43981.76,0,0,0.35459474,2.482782891
2022-03-02T23:50:00Z,43922.59,43968.33,43875.19,43968.19,43752.26,43976.04,0,0,0.29264001,2.285004307
2022-03-02T23:55:00Z,43919.87,43953.32,43908.79,43936.72,43752.26,43976.04,0,0,0.24316213,2.268183512
2022-03-03T00:00:00Z,43936.73,43983.4,43800.49,43841.3,43759.545,43962.31,0,0,5.33806156,1.953366827
2022-03-03T00:05:00Z,43826.6,43859.65,43714.56,43786.19,43759.545,43962.31,0,0,7.0275464,2.187349676
2022-03-03T00:10:00Z,43790.49,43801.4,43690.45,43743.68,43755.81,43952.6,0,0,1.58587393,1.724071053
2022-03-03T00:15:00Z,43734.77,43871.11,43723.64,43834,43755.81,43952.6,0,0,1.8191461,1.499378649
2022-03-03T00:20:00Z,43887.3,43893.6,43842.79,43871.68,43778.71,43952.6,0,0,0.26562153,1.437713258
2022-03-03T00:25:00Z,43871.66,43924.67,43825.5,43905.92,43865.5525,43952.6,1,0,0.35705978,1.435043028
2022-03-03T00:30:00Z,43920.08,44027.42,43912.07,43985.24,43934.8325,43952.6,0,0,1.15710116,1.450352497
2022-03-03T00:35:00Z,43987.94,43994.04,43920.17,43953.3,44068.8325,43952.6,0,0,0.6498107,1.437135063
2022-03-03T00:40:00Z,43948.99,43989.64,43938.41,43986.39,44068.8325,43921.7,0,0,1.08185635,1.481092807
2022-03-03T00:45:00Z,43977.09,44024.14,43977.09,43995.94,44068.8325,43921.7,0,0,2.6942089,1.578195241
2022-03-03T00:50:00Z,44007.54,44020.3,43982.64,44014.5,44072.5625,43921.7,0,0,0.21144435,1.476658435
2022-03-03T00:55:00Z,44021.25,44078.96,43993.66,44010.44,44072.77,43921.7,0,0,0.63431515,1.466083221
2022-03-03T01:00:00Z,44010.44,44018.22,43953.62,44015.65,44072.77,43921.7,0,0,2.23550186,1.567326066
2022-03-03T01:05:00Z,44015.65,44015.65,43946.98,43969.12,44079.02,43921.7,0,1,0.39457602,1.507985999
2022-03-03T01:10:00Z,43916.77,43919.41,43781.79,43801.62,44095.12,43921.7,0,0,1.18470569,1.475071562
2022-03-03T01:15:00Z,43808.44,43859.71,43783.81,43800.32,44095.12,43921.7,0,0,3.02340507,1.593267271
2022-03-03T01:20:00Z,43800.32,43903.22,43800.11,43903.22,44097.4575,43921.7,0,0,6.41644395,1.848353769
2022-03-03T01:25:00Z,43903.22,43923.05,43873.61,43907.06,44063.3375,43921.7,0,0,1.90254835,1.925751449
2022-03-03T01:30:00Z,43923.05,44046.95,43906.97,44023.25,44063.3375,43921.7,1,0,3.2685623,2.074547564
2022-03-03T01:35:00Z,44023.24,44023.24,43854.6,43854.6,44082.79,43921.7,0,0,1.25616835,2.125197875
2022-03-03T01:40:00Z,43803.19,43854.29,43803.19,43829.05,44090.075,43921.7,0,1,0.12557605,1.864573599
2022-03-03T01:45:00Z,43820.89,43820.89,43732.84,43780.09,44090.075,43921.7,0,0,0.59941343,1.543166951
2022-03-03T01:50:00Z,43784.44,43795.54,43763.48,43795.54,44105.34,43921.7,0,0,0.22851251,1.47529888
2022-03-03T01:55:00Z,43795.54,43866.21,43793.97,43844.83,44105.34,43921.7,0,0,0.22686659,1.395684904
2022-03-03T02:00:00Z,43849.7,43849.7,43804.19,43823.49,44077.4825,43921.7,1,0,1.41371502,1.453089579
2022-03-03T02:05:00Z,43823.23,43840.1,43704.04,43705.13,44069.485,43921.7,0,0,1.67232437,1.518852808
2022-03-03T02:10:00Z,43704.88,43747.46,43700,43747.46,44070.8475,43921.7,0,0,4.89756858,1.705876179
2022-03-03T02:15:00Z,43747.46,43775.61,43735.8,43765.05,44070.0125,43921.7,0,0,0.3040136,1.688586324
2022-03-03T02:20:00Z,43765.05,43817.43,43753.9,43800.73,44067.765,43921.7,0,1,1.38358496,1.703672755
2022-03-03T02:25:00Z,43800.08,43815.39,43768.76,43777.77,44067.765,43921.7,0,0,0.40467262,1.589195941
2022-03-03T02:30:00Z,43777.77,43777.77,43600,43673.26,44048.5675,43921.7,0,0,9.00148175,2.028697811
2022-03-03T02:35:00Z,43698.68,43781.78,43625.62,43777.07,43991.07,43921.7,1,0,0.88046851,2.041005479
2022-03-03T02:40:00Z,43777.15,43859.52,43766.48,43784.27,43976.465,43921.7,0,0,0.1541574,1.936938256
2022-03-03T02:45:00Z,43816.29,43818.84,43739.43,43811.49,43956.7825,43921.7,0,0,0.16019386,1.925219148
2022-03-03T02:50:00Z,43753.88,43770.92,43748.5,43770.92,43946.1325,43921.7,0,0,0.23541006,1.877754366
2022-03-03T02:55:00Z,43738.88,43834.7,43732.47,43803.68,43946.1325,43927.345,0,0,0.29406558,1.741287392
2022-03-03T03:00:00Z,43820.7,43880.21,43788.48,43811.89,43947.3,43973.41,0,0,1.776654,1.509297894
2022-03-03T03:05:00Z,43805.03,43805.03,43759.15,43759.15,43913.18,44035.665,0,1,0.37677536,1.433009245
2022-03-03T03:10:00Z,43759.13,43759.13,43700,43740.72,43913.18,44035.665,0,0,0.66872209,1.303017234
2022-03-03T03:15:00Z,43740.72,43761.64,43731.57,43761.46,43913.18,44035.665,0,0,0.69836203,1.275126918
2022-03-03T03:20:00Z,43757.88,43797.29,43747.5,43797.29,43913.18,44035.665,1,0,1.00222445,1.318959338
2022-03-03T03:25:00Z,43796.69,43797.29,43766.99,43774.88,43926.065,44035.665,0,0,0.34712962,1.306345148
2022-03-03T03:30:00Z,43762.9,43790.69,43706.86,43790.68,43934.3625,44035.665,0,0,1.44356259,1.367097652
2022-03-03T03:35:00Z,43774.41,43823.48,43497.69,43541.1,43959.8275,44035.665,0,0,9.37954762,1.824731703
2022-03-03T03:40:00Z,43525.72,43604.23,43468.95,43542.39,43948.9,44035.665,0,1,4.06920723,1.957506314
2022-03-03T03:45:00Z,43505.42,43546.64,43209.07,43382.08,43940.9025,44035.665,0,0,26.71389434,3.209584812
2022-03-03T03:50:00Z,43359.47,43388.38,43275.96,43377.98,43940.9025,44035.665,0,0,2.33260327,3.081336547
2022-03-03T03:55:00Z,43402.28,43411.58,43334.77,43352.07,43940.9025,44035.665,0,0,1.71194129,3.151732931
2022-03-03T04:00:00Z,43320.87,43457.95,43314.13,43457.95,43940.9025,44035.665,0,0,1.04402061,3.134754714
2022-03-03T04:05:00Z,43437.5,43478.94,43421,43463.08,43940.9025,44035.665,0,0,4.16396019,3.322719092
2022-03-03T04:10:00Z,43464.3,43465.79,43360.8,43382.18,43940.9025,44035.665,0,0,1.0480022,2.925045115
2022-03-03T04:15:00Z,43372.45,43459.7,43369.07,43459.7,43906.13,44035.665,0,0,5.66716559,3.164379969
2022-03-03T04:20:00Z,43424.46,43465.01,43424.46,43453.5,43903.58,44035.665,0,0,0.89367179,3.201355688
2022-03-03T04:25:00Z,43463,43500.93,43437.75,43440.7,43887.3,44035.665,0,0,0.44986834,3.215839412
2022-03-03T04:30:00Z,43440.86,43453.9,43430.37,43435.28,43887.3,44035.665,1,0,0.68614657,3.238376238
2022-03-03T04:35:00Z,43433.02,43436.99,43377.2,43400.66,43880.1,44035.665,0,0,3.35052532,3.391199225
2022-03-03T04:40:00Z,43391.43,43391.43,43300.03,43348.63,43879.09,44035.665,0,1,3.92338345,3.498535697
2022-03-03T04:45:00Z,43351.45,43351.45,43251.06,43303.37,43879.09,44035.665,0,0,1.9348931,3.576441584
2022-03-03T04:50:00Z,43300.73,43342.27,43300,43342.27,43873.1625,44035.665,1,0,0.5917445,3.572592705
2022-03-03T04:55:00Z,43367.49,43454.62,43367.49,43450.66,43833.905,44035.665,0,0,1.88214528,3.631781867
2022-03-03T05:00:00Z,43461.26,43501.36,43420.11,43464.6,43786.2925,43990.44,1,1,0.61865978,3.612603634
2022-03-03T05:05:00Z,43439.99,43466.07,43439.68,43466.07,43786.2925,43990.44,1,0,0.99639604,3.645066955
2022-03-03T05:10:00Z,43483.37,43524.57,43451.81,43473.95,43786.2925,43990.44,0,0,0.93122775,3.619450213
2022-03-03T05:15:00Z,43473.13,43479,43435.06,43449.43,43784.62,43990.44,0,0,1.01730856,3.20133826
2022-03-03T05:20:00Z,43449.43,43496.34,43429.59,43496.21,43784.62,43990.44,0,0,3.16924851,3.156340324
2022-03-03T05:25:00Z,43482.73,43492.2,43387.17,43419.03,43784.62,43990.44,0,1,0.63245366,1.85226829
2022-03-03T05:30:00Z,43421.41,43421.41,43330.12,43358.27,43789.7925,43990.44,0,0,0.96894646,1.784085449
2022-03-03T05:35:00Z,43338.61,43394.72,43334.11,43387.03,43789.7925,43922.2,0,0,3.60137785,1.878557277
2022-03-03T05:40:00Z,43394.72,43400.81,43331.86,43331.86,43789.7925,43922.2,0,0,0.63743551,1.858228022
2022-03-03T05:45:00Z,43347.06,43356.86,43307.67,43350.84,43789.7925,43922.2,0,0,0.89591101,1.694825563
2022-03-03T05:50:00Z,43350.97,43432.18,43333.34,43420.98,43796.1975,43922.2,1,0,6.19151259,1.952001083
2022-03-03T05:55:00Z,43427.58,43434.1,43354.07,43354.07,43806.79,43922.2,0,0,5.4145297,1.939369288
2022-03-03T06:00:00Z,43342.04,43391.38,43304.29,43348.67,43806.79,43922.2,0,1,5.71786267,2.180578832
2022-03-03T06:05:00Z,43327.4,43329.57,43157.67,43200.83,43730.635,43871.045,0,0,12.53943629,2.78505723
2022-03-03T06:10:00Z,43207.14,43207.7,42934.01,43007.88,43716.265,43856.675,0,0,33.84680633,4.443090218
2022-03-03T06:15:00Z,42979.47,43145.12,42970.42,43090.36,43586.325,43710.74,0,0,19.90388584,5.270758244
