time,open,high,low,close,Senkou A,Senkou B,Buy,Sell,Volume,Volume MA
2022-05-02T01:30:00Z,38619.71,38640.35,38570.61,38590.37,NaN,NaN,0,0,1.09633834,NaN
2022-05-02T01:35:00Z,38590.37,38600,38565.62,38590.66,NaN,NaN,0,0,0.35343034,3.691027337
2022-05-02T01:40:00Z,38563.78,38635.65,38553.81,38622.12,NaN,NaN,0,0,2.25546849,3.75435725
2022-05-02T01:45:00Z,38613.11,38666.19,38558.76,38592.4,NaN,NaN,0,0,0.86447571,3.689729883
2022-05-02T01:50:00Z,38592.3,38605.5,38544.85,38565.59,NaN,NaN,0,0,0.26267682,3.673788696
2022-05-02T01:55:00Z,38525.86,38551.71,38492.1,38502.13,NaN,NaN,0,0,1.18756603,2.124144556
2022-05-02T02:00:00Z,38456.85,38464.5,38373.24,38453.19,NaN,NaN,0,0,1.62812276,2.030956174
2022-05-02T02:05:00Z,38438.81,38517.73,38430.67,38515.63,NaN,NaN,0,0,0.29788724,1.965416146
2022-05-02T02:10:00Z,38492.56,38494.1,38423.7,38438.54,NaN,NaN,0,0,4.50150941,2.151172044
2022-05-02T02:15:00Z,38417.69,38467.03,38417.69,38467.03,NaN,NaN,0,0,0.38706716,2.168662573
2022-05-02T02:20:00Z,38467.03,38492.81,38425.6,38478.45,NaN,NaN,0,0,0.11750313,2.135310393
2022-05-02T02:25:00Z,38482.38,38545.24,38470.23,38527.64,NaN,NaN,1,0,1.56322045,2.206754361
2022-05-02T02:30:00Z,38520.72,38579.56,38519.05,38546.5,NaN,NaN,0,0,0.68604018,2.238076283
2022-05-02T02:35:00Z,38542.43,38555.7,38490.88,38502.34,NaN,NaN,0,1,0.05060311,2.215104303
2022-05-02T02:40:00Z,38485.88,38536.76,38482.03,38531.08,NaN,NaN,0,0,1.51571295,2.26032926
2022-05-02T02:45:00Z,38531.24,38538.39,38514.98,38538.39,NaN,NaN,1,0,0.11877999,2.0866132
2022-05-02T02:50:00Z,38543.91,38600,38536.35,38600,NaN,NaN,0,0,0.60193492,2.092240077
2022-05-02T02:55:00Z,38600,38654.3,38596.04,38630.25,NaN,NaN,0,0,0.96948758,2.129213915
2022-05-02T03:00:00Z,38630.45,38690.77,38605.31,38663.93,NaN,NaN,0,0,7.41567999,2.491568435
2022-05-02T03:05:00Z,38657.48,38681.63,38625.48,38654.13,NaN,NaN,0,0,0.29527548,1.308439004
2022-05-02T03:10:00Z,38639.49,38673.72,38617.02,38659.41,NaN,NaN,0,1,0.12146032,1.259695103
2022-05-02T03:15:00Z,38657.46,38691.11,38644.37,38675.73,NaN,NaN,1,0,0.48198681,1.266122926
2022-05-02T03:20:00Z,38675.78,38683.3,38651.92,38658.76,NaN,NaN,0,0,0.07761735,1.157230369
2022-05-02T03:25:00Z,38651.75,38670.95,38634.32,38652.65,NaN,NaN,0,0,0.08541073,1.11827712
2022-05-02T03:30:00Z,38648.75,38713.99,38626.74,38680.82,NaN,NaN,0,1,5.08573976,1.359430267
2022-05-02T03:35:00Z,38676.76,38711.65,38666.44,38692.13,NaN,NaN,0,0,0.63667623,1.331885777
2022-05-02T03:40:00Z,38690.17,38699.26,38661.59,38695.04,NaN,NaN,0,0,0.09769673,1.255364476
2022-05-02T03:45:00Z,38704.53,38704.53,38641.13,38663.96,NaN,NaN,0,0,0.7636335,1.278651789
2022-05-02T03:50:00Z,38664.89,38710.17,38661.58,38689.54,NaN,NaN,0,0,0.7017267,1.088662653
2022-05-02T03:55:00Z,38697,38708.86,38681.64,38699.17,NaN,NaN,1,0,0.10838824,1.074728707
2022-05-02T04:00:00Z,38695.56,38761.44,38695.56,38741.48,NaN,NaN,0,0,10.83880817,1.610793959
2022-05-02T04:05:00Z,38713.69,38714.69,38669.82,38702.68,NaN,NaN,0,0,0.10872387,1.53806913
2022-05-02T04:10:00Z,38702.68,38719.92,38680.49,38680.49,NaN,NaN,0,1,0.26533937,1.51703409
2022-05-02T04:15:00Z,38693.82,38693.82,38607.35,38642.85,NaN,NaN,0,0,2.32395834,1.630701851
2022-05-02T04:20:00Z,38625.17,38644.2,38601.39,38623.63,NaN,NaN,0,0,0.29243306,1.569537857
2022-05-02T04:25:00Z,38628.63,38668.35,38628.63,38651.11,NaN,NaN,0,0,0.4477702,1.585987367
2022-05-02T04:30:00Z,38655.52,38711.95,38655.52,38692.22,NaN,NaN,1,0,1.13047129,1.612414186
2022-05-02T04:35:00Z,38691.77,38732.37,38671.85,38730.96,NaN,NaN,0,0,0.25885,1.576882307
2022-05-02T04:40:00Z,38731.16,38745.77,38712.59,38728.24,NaN,NaN,0,0,0.11816958,1.212006786
2022-05-02T04:45:00Z,38719.48,38785.88,38704.75,38779.17,NaN,NaN,0,0,0.88448111,1.241467068
2022-05-02T04:50:00Z,38786.58,39133.66,38786.58,39086.93,NaN,NaN,0,0,46.92774771,3.581781437
2022-05-02T04:55:00Z,39028.35,39054.92,38931.26,38992.91,38556.81,NaN,0,0,0.37339892,3.576352043
2022-05-02T05:00:00Z,38980.92,39037.83,38955.35,39007.87,38556.81,NaN,0,0,5.36849405,3.840895878
2022-05-02T05:05:00Z,38995.35,39003.9,38938.92,38999.48,38541.6375,NaN,0,0,0.09605722,3.841428202
2022-05-02T05:10:00Z,38997.96,38998.4,38960.82,38998.4,38535.1525,NaN,0,1,0.5584273,3.615062579
2022-05-02T05:15:00Z,38991.94,38992.22,38907.21,38907.21,38535.1525,NaN,0,0,2.09059745,3.68775864
2022-05-02T05:20:00Z,38899.69,38912,38873.95,38895.6,38551.375,NaN,0,0,0.82096971,3.72392229
2022-05-02T05:25:00Z,38905,38941.67,38893.59,38938.08,38564.95,NaN,0,0,0.33667308,3.702574269
2022-05-02T05:30:00Z,38936.7,38978.49,38926.58,38969.23,38570.215,NaN,0,0,3.12067742,3.823521804
2022-05-02T05:35:00Z,38951.26,39016.89,38951.26,39012.65,38572.1925,NaN,0,0,0.40034552,3.838119669
2022-05-02T05:40:00Z,38999.84,39037.36,38973.7,39003.54,38572.2975,NaN,0,0,1.19998281,3.3561784
2022-05-02T05:45:00Z,38972.4,39003.39,38950.48,38968.64,38575.3325,NaN,0,0,0.71953806,3.38671911
2022-05-02T05:50:00Z,38968.64,39034.95,38952.5,39003.39,38575.3325,NaN,0,0,0.39643045,3.393273664
2022-05-02T05:55:00Z,38989.3,39034.83,38987.37,39023.69,38575.3325,NaN,1,0,1.18934274,3.336542884
2022-05-02T06:00:00Z,39022.07,39070.88,38994.29,39070.88,38589.29,NaN,0,0,5.02606041,3.573224251
2022-05-02T06:05:00Z,39070.03,39153.13,39041.75,39065.53,38591.86,NaN,0,0,49.10029462,6.005850472
2022-05-02T06:10:00Z,39035.33,39035.33,38979.74,38979.74,38599.315,NaN,0,1,0.75304376,5.986979096
2022-05-02T06:15:00Z,38962.33,39011.41,38962.33,39011.41,38601.6325,NaN,0,0,7.4818433,6.348128761
2022-05-02T06:20:00Z,38997.06,39022.92,38975.97,38992.52,38604.56,NaN,0,0,0.29075843,6.356758203
2022-05-02T06:25:00Z,38979.13,38997.47,38942.62,38989.82,38604.56,NaN,0,0,0.10665776,6.317867036
2022-05-02T06:30:00Z,38989.11,38989.11,38956.77,38976.99,38630.715,NaN,0,0,0.49037103,3.995998202
2022-05-02T06:35:00Z,38972.55,39007.8,38953.63,38987.96,38630.715,NaN,0,0,0.08947366,3.981801939
2022-05-02T06:40:00Z,38993,39018.4,38986.01,38989.19,38630.715,NaN,0,0,1.83080032,3.804917252
2022-05-02T06:45:00Z,39001.77,39040.05,38980.06,38980.06,38625.8675,NaN,0,0,2.88591454,3.944410118
2022-05-02T06:50:00Z,38994,39004.83,38951.59,38959.08,38624.3775,NaN,0,0,0.5148895,3.942233228
2022-05-02T06:55:00Z,38949.13,38957.02,38933.82,38933.82,38624.3775,NaN,0,0,0.18244804,3.846825758
2022-05-02T07:00:00Z,38949.54,38982.18,38902.73,38978.89,38635.49,NaN,0,0,2.36114942,3.923834743
2022-05-02T07:05:00Z,38981.72,39006.82,38973.56,38997.91,38635.49,NaN,1,0,0.35401384,3.924701781
2022-05-02T07:10:00Z,38986.37,39049.41,38974.91,39027.12,38635.49,NaN,0,0,0.1457355,3.775954685
2022-05-02T07:15:00Z,39039.93,39039.93,38998.95,39014.44,38649.6875,NaN,0,0,0.93668499,3.802771659
2022-05-02T07:20:00Z,38994.22,39016.11,38985.37,38993.72,38834.735,NaN,0,0,0.43633923,3.76458948
2022-05-02T07:25:00Z,38995.64,39026.62,38985.71,39026.62,38837.685,38753.45,0,0,0.53793821,3.755509487
2022-05-02T07:30:00Z,38985.1,39034.58,38981.32,39034.58,38837.685,38753.45,0,0,2.14715814,3.843045872
2022-05-02T07:35:00Z,38992.7,39011.68,38974.65,39011.68,38837.685,38753.45,0,1,0.40738929,3.803948199
2022-05-02T07:40:00Z,39000.43,39032.13,38989.62,39020.34,38852.7325,38753.45,0,0,0.0554331,3.555416834
2022-05-02T07:45:00Z,39031.32,39031.32,38997.65,39002.85,38864.7975,38753.45,0,0,0.86943884,1.143874045
2022-05-02T07:50:00Z,38982.33,38990.45,38969.32,38969.85,38883.8025,38753.45,0,0,2.49959145,1.231201429
2022-05-02T07:55:00Z,38962.62,38968.12,38826.14,38867.44,38893.365,38753.45,0,0,5.5594107,1.135079799
2022-05-02T08:00:00Z,38868.01,38920.06,38853.52,38920.06,38893.365,38753.45,0,0,6.06903219,1.423993487
2022-05-02T08:05:00Z,38923.04,39000.88,38905.31,38999.31,38913.8225,38753.45,1,0,1.08791372,1.473056285
2022-05-02T08:10:00Z,39005.71,39005.71,38947.58,38947.58,38915.98,38753.45,0,0,0.61339803,1.479207635
2022-05-02T08:15:00Z,38940.63,38989.33,38926.81,38957.71,38911.7075,38753.45,0,1,0.88930265,1.519199085
2022-05-02T08:20:00Z,38975.6,38980.79,38927.44,38938.09,38911.59,38753.45,0,0,0.13656587,1.434487362
2022-05-02T08:25:00Z,38925.24,38935.85,38893.78,38924.52,38911.59,38753.45,0,0,1.14155365,1.347269318
2022-05-02T08:30:00Z,38884.01,38893.09,38835.53,38838.81,38919.97,38753.45,0,0,2.86041654,1.46454567
2022-05-02T08:35:00Z,38842.45,38842.58,38757.64,38833.87,38945.4,38763.185,0,0,9.62092526,1.936469531
2022-05-02T08:40:00Z,38821.12,38954.25,38804.04,38938.4,38950.31,38763.185,1,0,2.30056794,1.933440457
2022-05-02T08:45:00Z,38929.86,38954.09,38905.99,38929.64,38958.5575,38763.185,0,0,1.77438533,2.004459031
2022-05-02T08:50:00Z,38925.81,38948.8,38898.59,38948.8,38964.5325,38763.185,0,0,5.85168347,2.28975643
2022-05-02T08:55:00Z,38940.2,38940.2,38888.3,38934.97,38962.5675,38763.185,0,0,0.1727269,2.251558525
2022-05-02T09:00:00Z,38899.59,38962.87,38894.5,38894.5,38962.5675,38763.185,0,1,1.16631612,2.28805737
2022-05-02T09:05:00Z,38938.03,38938.03,38867.33,38867.33,38962.5675,38763.185,0,0,2.21853204,2.372087061
2022-05-02T09:10:00Z,38878.66,38938.8,38878.66,38912.39,38962.5675,38763.185,1,0,0.39866235,2.284662272
2022-05-02T09:15:00Z,38918.8,38961,38904.47,38907.48,38962.5675,38763.185,0,0,1.39746272,2.334165943
2022-05-02T09:20:00Z,38894.29,38947.74,38894.29,38947.74,38969.3775,38763.185,0,0,0.317738,2.347281188
2022-05-02T09:25:00Z,38946.63,38994.41,38946.63,38980.11,38945.63,38763.185,0,0,6.28149799,2.617884146
2022-05-02T09:30:00Z,38991.47,38991.47,38964.49,38984.61,38941.94,38785.41,0,0,3.23342615,2.654575881
2022-05-02T09:35:00Z,38980.99,39072.2,38941.64,39060.3,38950.165,38785.41,0,0,5.01294001,2.627252346
2022-05-02T09:40:00Z,39016.98,39040.02,38961.44,38963.14,38952.505,38785.41,0,1,0.13834697,2.330718085
2022-05-02T09:45:00Z,38932.4,38944.1,38787.2,38828.98,38972.9625,38789.365,0,0,7.90834736,2.671739767
2022-05-02T09:50:00Z,38828.98,38871.6,38815.47,38837.89,38994.805,38811.68,0,0,1.5792025,2.720029991
2022-05-02T09:55:00Z,38837.08,38841.18,38770.49,38785.27,38994.805,38817.58,0,0,1.37222321,2.744176019
2022-05-02T10:00:00Z,38767.71,38798.7,38727.93,38774.12,38994.805,38817.58,0,0,9.37429229,3.20606234
2022-05-02T10:05:00Z,38748.4,38800.34,38742.3,38794.45,38994.805,38817.58,0,0,6.38090215,3.468029765
2022-05-02T10:10:00Z,38794.45,38835.97,38775.91,38789.17,38994.805,38834.055,0,0,3.51347746,3.500682811
2022-05-02T10:15:00Z,38783.83,38798.67,38703.54,38752.03,38994.805,38844.74,0,0,0.44063374,3.041668235
2022-05-02T10:20:00Z,38759.13,38798.67,38742.16,38780.5,39016.3625,38874.585,0,0,4.32372912,3.142826294
2022-05-02T10:25:00Z,38780.5,38824.81,38780.43,38808.55,38963.705,38877.26,0,0,2.19289158,3.163751606
2022-05-02T10:30:00Z,38808.67,38813.81,38779.94,38806.46,38961.335,38877.26,0,0,2.84142593,3.013238729
2022-05-02T10:35:00Z,38807.67,38863.87,38802.08,38826.38,38959.9975,38877.26,1,0,4.92645415,3.250925092
2022-05-02T10:40:00Z,38826.38,38826.38,38769.2,38777.67,38959.9975,38877.26,0,0,1.72019965,3.278619268
2022-05-02T10:45:00Z,38784.48,38794.7,38700.79,38741.05,38959.9975,38877.26,0,1,3.03294375,3.319339854
2022-05-02T10:50:00Z,38744.52,38744.52,38676.84,38697.12,38959.385,38877.26,0,0,5.75988049,3.587400761
2022-05-02T10:55:00Z,38676.84,38728.26,38649.01,38713.68,38959.385,38877.26,0,0,5.37951086,3.786503168
2022-05-02T11:00:00Z,38715.56,38760.99,38711.37,38750.26,38959.1825,38877.26,0,0,2.1010708,3.875669808
2022-05-02T11:05:00Z,38726.31,38752.49,38697.54,38713.91,38892.6,38877.26,0,0,9.56876867,4.040033342
2022-05-02T11:10:00Z,38712.81,38712.81,38625.83,38636.34,38892.6,38877.26,0,0,4.22610911,4.08966749
2022-05-02T11:15:00Z,38625.83,38683.45,38617.94,38657.55,38892.6,38877.26,0,0,3.63850691,4.020945835
2022-05-02T11:20:00Z,38660.95,38716.18,38644.14,38714.36,38892.6,38877.26,0,0,2.66675605,4.147366289
2022-05-02T11:25:00Z,38714.36,38729.66,38683.84,38685.1,38892.6,38877.26,0,0,1.53983878,3.82894086
2022-05-02T11:30:00Z,38684.02,38689.15,38649.8,38652.05,38888.505,38877.26,0,0,0.55111238,3.777536354
2022-05-02T11:35:00Z,38667.43,38667.43,38559.47,38569.88,38886.37,38877.26,0,0,1.29936168,3.773893278
2022-05-02T11:40:00Z,38564.87,38580.83,38533.24,38557.93,38881.89,38877.26,0,0,16.79617708,4.144987517
2022-05-02T11:45:00Z,38557.93,38615.68,38514.75,38612.28,38881.89,38877.26,0,0,12.89556258,4.470720539
2022-05-02T11:50:00Z,38619.44,38639.14,38594.57,38594.57,38881.89,38890.88,0,0,0.65852216,4.327972774
2022-05-02T11:55:00Z,38603.71,38604.02,38457.39,38529.32,38901.375,38904.325,0,0,46.79485657,6.645683915
2022-05-02T12:00:00Z,38521.12,38534.32,38469.77,38497.48,38917.1975,38912.49,0,0,59.51323108,9.405159013
2022-05-02T12:05:00Z,38503.34,38503.34,38419.45,38477.83,38942.3425,38928.94,0,0,9.4871954,9.769874204
2022-05-02T12:10:00Z,38462.88,38485.93,38421.9,38485.93,38942.3425,38928.94,0,0,2.7004479,9.762825303
2022-05-02T12:15:00Z,38508.57,38633.95,38508.57,38625.07,38922.31,38955.385,1,0,6.66291932,9.849648561
2022-05-02T12:20:00Z,38603.87,38693.84,38603.87,38652.56,38922.31,38955.385,0,0,1.30600324,9.82893874
2022-05-02T12:25:00Z,38654.51,38671.07,38626.47,38656.73,38918.1325,38955.385,0,0,2.27061417,9.790822261
2022-05-02T12:30:00Z,38672.87,38702.78,38554.49,38577.29,38900.065,38940.53,0,1,2.4367178,9.624664127
2022-05-02T12:35:00Z,38561.77,38621.67,38539,38618.16,38900.065,38940.53,0,0,2.06260406,9.458818787
2022-05-02T12:40:00Z,38607.02,38615.47,38565,38614.52,38900.065,38940.53,0,0,2.39868493,9.473699493
2022-05-02T12:45:00Z,38601.84,38605.81,38516.97,38521.02,38887.87,38928.335,0,0,2.09785719,9.100153919
2022-05-02T12:50:00Z,38485.7,38568.01,38485.7,38568.01,38887.87,38928.335,0,0,1.0239193,8.940044429
2022-05-02T12:55:00Z,38550.72,38550.72,38496.3,38507.12,38879.825,38928.335,0,0,0.77237231,8.796737699
2022-05-02T13:00:00Z,38487.68,38554.23,38484.09,38550.83,38855.845,38928.335,0,0,2.14310407,8.7705551
2022-05-02T13:05:00Z,38550.83,38721.44,38550.83,38719.48,38837.72,38928.335,1,0,16.49235938,9.51818113
2022-05-02T13:10:00Z,38694.64,38851.87,38694.64,38815.46,38835.7875,38928.335,0,0,11.37741137,10.05949608
2022-05-02T13:15:00Z,38820.09,38855.39,38738.64,38803.18,38834.4125,38926.96,0,0,7.25896687,10.35747634
2022-05-02T13:20:00Z,38783.09,38803.45,38756.37,38781.88,38822.4375,38914.985,0,0,1.43153572,9.589244271
2022-05-02T13:25:00Z,38781.88,38880.58,38778.62,38794.37,38808.5225,38901.07,0,0,3.87236322,9.138084303
2022-05-02T13:30:00Z,38810.4,38884.89,38459.33,38540.29,38808.5225,38901.07,0,1,6.72289301,9.441302846
2022-05-02T13:35:00Z,38485.1,38751.41,38224.3,38693.35,38808.5225,38860.605,1,0,38.3310164,9.018110837
2022-05-02T13:40:00Z,38633.45,39142.87,38562.43,38953.04,38796.9325,38849.015,0,0,70.99282326,9.592090446
2022-05-02T13:45:00Z,38935.05,38983.56,38780.29,38829.03,38792.9875,38845.07,0,0,4.94119562,9.364790457
2022-05-02T13:50:00Z,38779.29,38930.37,38711.54,38904.75,38792.9875,38845.07,0,0,6.44163784,9.551849954
2022-05-02T13:55:00Z,38931.05,39034.85,38907.8,38908,38783.615,38845.07,0,0,8.09770946,9.623589461
2022-05-02T14:00:00Z,38908,38988.95,38850.67,38941.74,38775.695,38845.07,0,0,8.63200449,9.989889524
2022-05-02T14:05:00Z,38916.91,38926.57,38747.74,38794.6,38738.0325,38815.835,0,1,7.69896855,10.26130724
2022-05-02T14:10:00Z,38760.25,38831.28,38690.15,38710.33,38724.9175,38802.72,0,0,9.83925239,10.63143397
2022-05-02T14:15:00Z,38702.68,38769.91,38602.66,38769.91,38715.6725,38793.475,0,0,12.16929511,11.13676852
2022-05-02T14:20:00Z,38757.45,38884.56,38708,38822.69,38713.5475,38793.475,1,0,1.91213159,11.11244086
2022-05-02T14:25:00Z,38833.88,39004.52,38833.88,38981.98,38679.16,38764.795,0,0,5.60670707,11.28788335
2022-05-02T14:30:00Z,38997.91,39101.48,38973.9,39053.28,38679.16,38764.795,0,0,10.29595856,11.75148531
2022-05-02T14:35:00Z,39074.2,39074.2,38921.5,38925.3,38652.145,38745.825,0,0,4.68040734,11.94688707
2022-05-02T14:40:00Z,38947.3,39034.88,38902.2,38924.25,38628.165,38745.825,0,0,5.87218893,12.13334131
2022-05-02T14:45:00Z,38915.38,38915.43,38833.43,38881.91,38599.9125,38745.825,0,1,4.28296193,11.52287144
2022-05-02T14:50:00Z,38881.91,38881.91,38813.06,38823.58,38599.1525,38745.825,0,0,4.03807761,11.15590475
2022-05-02T14:55:00Z,38823.58,38966.99,38748.7,38821.84,38599.1525,38745.825,0,0,11.19123196,11.352518
2022-05-02T15:00:00Z,38828.18,38833.04,38706.69,38737.38,38601.3875,38745.825,0,0,19.85741029,12.27381173
2022-05-02T15:05:00Z,38714.16,38804.34,38714.16,38764.42,38601.3875,38745.825,0,0,21.498426,13.15511487
2022-05-02T15:10:00Z,38764.42,38893.54,38757.23,38861.27,38601.3875,38745.825,0,0,12.74692062,13.45631625
2022-05-02T15:15:00Z,38847.75,38878.31,38700,38709.77,38601.3875,38745.825,0,0,0.92681072,11.58610597
2022-05-02T15:20:00Z,38695.16,38765.36,38695.16,38763.18,38601.3875,38745.825,0,0,2.09916529,8.141423068
2022-05-02T15:25:00Z,38750.35,38806.29,38692.12,38757.85,38602,38745.825,0,0,2.31076159,8.009901367
2022-05-02T15:30:00Z,38747.86,38793.16,38691.05,38747.49,38617.5475,38745.825,0,0,6.19922633,7.997780791
2022-05-02T15:35:00Z,38749.47,38790.3,38666.25,38681.14,38612.84,38745.825,0,0,2.1826749,7.702029063
2022-05-02T15:40:00Z,38672.99,38705.93,38607.29,38652.34,38651.82,38745.825,0,0,8.2995309,7.685405384
2022-05-02T15:45:00Z,38656.68,38696.64,38640.06,38674.93,38653.58,38745.825,0,0,0.56267613,7.328590763
2022-05-02T15:50:00Z,38673.35,38708.55,38625.74,38631.94,38653.58,38745.825,0,0,2.37249145,6.955252716
2022-05-02T15:55:00Z,38626.06,38699.55,38601,38699.55,38666.175,38745.825,0,0,3.49946293,6.521761107
2022-05-02T16:00:00Z,38680.15,38731.8,38570.25,38621.54,38662.14,38745.825,0,0,10.75426907,6.963867981
2022-05-02T16:05:00Z,38595.85,38673.37,38576.11,38648.93,38554.595,38648.25,1,0,0.9996349,6.733514372
2022-05-02T16:10:00Z,38652.74,38705.75,38649.49,38677.27,38683.585,38683.585,0,0,2.3809969,6.337766289
2022-05-02T16:15:00Z,38679.65,38745.98,38643.55,38713.06,38683.585,38683.585,0,0,2.14592016,6.21104193
2022-05-02T16:20:00Z,38743.28,38856.12,38743.28,38762.13,38683.585,38683.585,0,0,2.3495553,6.034910249
2022-05-02T16:25:00Z,38777.96,38789.47,38750.21,38762.2,38683.585,38683.585,0,0,1.4295188,5.892238092
2022-05-02T16:30:00Z,38760.73,38815.51,38747.8,38792.77,38683.585,38683.585,0,0,0.52606305,5.716637364
2022-05-02T16:35:00Z,38780.93,38780.93,38714.44,38744.97,38683.585,38683.585,0,1,1.80577672,5.247364602
2022-05-02T16:40:00Z,38751.73,38772.39,38681.24,38708.71,38683.585,38683.585,0,0,1.5346854,4.331228358
2022-05-02T16:45:00Z,38704.85,38708.25,38595.06,38599.56,38683.585,38683.585,0,0,2.22684422,3.367649269
2022-05-02T16:50:00Z,38597.96,38618.04,38537.87,38563.58,38683.585,38683.585,0,0,10.2319124,3.241898858
2022-05-02T16:55:00Z,38569.15,38608.99,38514.75,38556.52,38768.1175,38683.585,0,0,8.67145971,3.629131307
2022-05-02T17:00:00Z,38532.98,38549.23,38400.01,38466.72,38767.8275,38683.585,0,0,9.27076794,3.98771144
2022-05-02T17:05:00Z,38504.4,38574.88,38458.65,38529.12,38767.8275,38683.585,0,0,5.99222228,4.171784474
2022-05-02T17:10:00Z,38537.4,38576.93,38503.68,38539.68,38767.8275,38683.585,0,0,3.46530242,4.035088279
2022-05-02T17:15:00Z,38525.48,38539.68,38481.98,38492.59,38767.8275,38683.585,0,0,2.11610699,4.031759883
2022-05-02T17:20:00Z,38499.39,38499.39,38400,38423.6,38767.8275,38683.585,0,0,2.08909302,3.721237989
2022-05-02T17:25:00Z,38423.6,38491.1,38357.94,38430.7,38767.8275,38683.585,0,0,38.90609398,5.638408882
2022-05-02T17:30:00Z,38418.19,38498.07,38365.75,38390.59,38767.8275,38683.585,0,0,8.49813852,5.944691235
2022-05-02T17:35:00Z,38375.24,38403.53,38330.33,38352.99,38793.835,38683.585,0,0,6.30481697,6.084958937
2022-05-02T17:40:00Z,38369.19,38378.7,38304.63,38312.18,38793.835,38683.585,0,0,5.34919833,5.8147054
2022-05-02T17:45:00Z,38321.27,38327.12,38200.19,38264.17,38792.1625,38683.585,0,0,22.3681437,6.88313084
2022-05-02T17:50:00Z,38259.87,38310.18,38206.78,38294.58,38784.1325,38683.585,0,0,2.23404671,6.875783331
2022-05-02T17:55:00Z,38291.47,38375.89,38290.63,38375.89,38773.5425,38683.585,0,0,2.71529086,6.904251866
2022-05-02T18:00:00Z,38366.92,38413.67,38317.02,38413.67,38756.3025,38683.585,1,0,4.86283018,7.02991561
2022-05-02T18:05:00Z,38423.36,38447.44,38317.42,38331.71,38750.1025,38683.585,0,0,2.98536346,7.107707843
2022-05-02T18:10:00Z,38325.95,38340.48,38073.64,38099.53,38735.3625,38683.585,0,1,17.60134006,7.961471693
2022-05-02T18:15:00Z,38123.49,38176.81,38098.97,38171.8,38717,38683.585,0,0,3.97769917,8.070067816
2022-05-02T18:20:00Z,38131.59,38280.43,38131.59,38258.77,38717,38683.585,0,0,2.59403649,8.12303537
2022-05-02T18:25:00Z,38237.46,38237.46,38146.94,38146.94,38715.4275,38683.585,0,0,3.41527339,8.182456829
2022-05-02T18:30:00Z,38154.83,38230.65,38114.82,38186.6,38703.9325,38683.585,0,0,2.04030413,7.772876415
2022-05-02T18:35:00Z,38183.84,38199.96,38136.27,38144.7,38770.46,38683.585,0,0,4.43768422,7.561187641
2022-05-02T18:40:00Z,38157.4,38157.45,38060.57,38139.99,38762.0675,38683.585,0,0,7.3125364,7.463276064
2022-05-02T18:45:00Z,38139.99,38214.4,38139.99,38196.39,38758.785,38683.585,0,0,10.74841064,7.701085482
2022-05-02T18:50:00Z,38183.6,38303.54,38045.79,38245.45,38774.525,38683.585,1,0,23.43527502,8.699584112
2022-05-02T18:55:00Z,38246.57,38266.01,38171.3,38208.4,38774.525,38683.585,0,0,1.25669591,8.656613558
2022-05-02T19:00:00Z,38212.26,38265.31,38141.41,38235.35,38774.525,38683.585,0,0,12.30545767,9.16743179
2022-05-02T19:05:00Z,38256.83,38343.13,38215.28,38272.47,38774.525,38683.585,0,0,8.55384782,7.649819482
